what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251720988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251727460
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1513251733859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251734170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251736706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251737631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251737707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251737726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251739354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251741768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251741815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251741835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251743267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251747582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251798135
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1513251798148
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1513251799647
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1513251799909
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1513251804339
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1513251835255
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1513251846244
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1513251849762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513251851090
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1513251854482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251854806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251857402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251858877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251858925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251858943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251860144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251862907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251864035
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1513251864048
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1513251865538
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1513251865802
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1513251870188
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1513251875848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1513251935489
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1513251946578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251946896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251949254
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1513251970273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251970571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513251972300
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1513251974938
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1513251976444
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1513251976705
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1513251981072
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1513251998613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252011346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252453800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252454686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252509591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252511295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252523870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252524808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252675795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252676462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513253358166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513253358685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513253360215
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1513253360303
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513253360391
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1513253360613
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1513253360613
