what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1512062594893
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512062598253
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1512062603847
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1512062604957
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1512062610317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512062610598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512062612036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512062619334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512062619943
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1512062625928
executed,command,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project.commands.bspEditor",1512062631601
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1512062631898
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1512062631898
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1512062631898
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1512062631898
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1512062632210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512062632210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512062648712
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1512062649587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512062651540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512062657807
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512062660463
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512062660509
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1512062675746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512062687279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512062689435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512062692795
